Code,Year,"Share of population in poverty ($3 a day, 2021 prices)",Population (historical),World regions according to OWID
VAT,1993,,729,
VAT,1994,,720,
VAT,1995,,714,
VAT,1996,,709,
VAT,1997,,706,
VAT,1998,,707,
VAT,1999,,706,
VAT,2000,,701,
VAT,2001,,691,
VAT,2002,,684,
VAT,2003,,674,
VAT,2004,,667,
VAT,2005,,667,
VAT,2006,,664,
VAT,2007,,657,
VAT,2008,,648,
VAT,2009,,637,
VAT,2010,,629,
VAT,2011,,624,
VAT,2012,,612,
VAT,2013,,598,
VAT,2014,,587,
VAT,2015,,579,
VAT,2016,,571,
VAT,2017,,563,
VAT,2018,,552,
VAT,2019,,543,
VAT,2020,,536,
VAT,2021,,527,
VAT,2022,,513,
VAT,2023,,501,Europe
VEN,1981,11.336,15687305,
VEN,1987,12.285,18394970,
VEN,1989,7.2639627,19348925,
VEN,1992,6.884314,20780946,
VEN,1995,15.14426,22193822,
VEN,1998,14.864723,23601341,
VEN,1999,16.7047,24066595,
VEN,2001,14.738451,24979934,
VEN,2002,22.137087,25435674,
VEN,2003,27.116314,25892710,
VEN,2004,22.75986,26340843,
VEN,2005,18.11188,26785797,
VEN,2006,9.71206,27224691,
VEN,-10000,,69396,
VEN,-9000,,77106,
VEN,-8000,,85674,
VEN,-7000,,95193,
VEN,-6000,,105770,
VEN,-5000,,117522,
VEN,-4000,,130581,
VEN,-3000,,145090,
VEN,-2000,,161211,
VEN,-1000,,179123,
VEN,0,,199026,
VEN,100,,209501,
VEN,200,,220527,
VEN,300,,232134,
VEN,400,,244351,
VEN,500,,257212,
VEN,600,,270750,
VEN,700,,285000,
VEN,800,,300000,
VEN,900,,300000,
VEN,1000,,300000,
VEN,1100,,320000,
VEN,1200,,340000,
VEN,1300,,360000,
VEN,1400,,380000,
VEN,1500,,400000,
VEN,1600,,400000,
VEN,1700,,500313,
VEN,1710,,506646,
VEN,1720,,513059,
VEN,1730,,519554,
VEN,1740,,526130,
VEN,1750,,532790,
VEN,1760,,539535,
VEN,1770,,546364,
VEN,1780,,553280,
VEN,1790,,560284,
VEN,1800,,1000000,
VEN,1801,,978177,
VEN,1802,,956830,
VEN,1803,,935949,
VEN,1804,,915524,
VEN,1805,,895545,
VEN,1806,,876001,
VEN,1807,,856884,
VEN,1808,,838184,
VEN,1809,,819893,
VEN,1810,,807540,
VEN,1811,,795067,
VEN,1812,,784544,
VEN,1813,,775912,
VEN,1814,,767375,
VEN,1815,,758931,
VEN,1816,,750581,
VEN,1817,,742322,
VEN,1818,,734155,
VEN,1819,,730725,
VEN,1820,,732079,
VEN,1821,,738267,
VEN,1822,,749339,
VEN,1823,,765347,
VEN,1824,,781696,
VEN,1825,,798395,
VEN,1826,,815451,
VEN,1827,,832871,
VEN,1828,,850664,
VEN,1829,,870777,
VEN,1830,,893324,
VEN,1831,,918421,
VEN,1832,,946190,
VEN,1833,,976757,
VEN,1834,,1008311,
VEN,1835,,1040885,
VEN,1836,,1074510,
VEN,1837,,1109222,
VEN,1838,,1145056,
VEN,1839,,1176193,
VEN,1840,,1202435,
VEN,1841,,1223574,
VEN,1842,,1239396,
VEN,1843,,1249679,
VEN,1844,,1260048,
VEN,1845,,1270502,
VEN,1846,,1281044,
VEN,1847,,1291672,
VEN,1848,,1302389,
VEN,1849,,1313953,
VEN,1850,,1326378,
VEN,1851,,1341399,
VEN,1852,,1357350,
VEN,1853,,1374250,
VEN,1854,,1391359,
VEN,1855,,1408679,
VEN,1856,,1426211,
VEN,1857,,1443960,
VEN,1858,,1461927,
VEN,1859,,1480115,
VEN,1860,,1498528,
VEN,1861,,1517166,
VEN,1862,,1536035,
VEN,1863,,1555135,
VEN,1864,,1574470,
VEN,1865,,1594044,
VEN,1866,,1613858,
VEN,1867,,1633915,
VEN,1868,,1654220,
VEN,1869,,1676673,
VEN,1870,,1701337,
VEN,1871,,1728278,
VEN,1872,,1757561,
VEN,1873,,1789255,
VEN,1874,,1821517,
VEN,1875,,1854358,
VEN,1876,,1887789,
VEN,1877,,1921819,
VEN,1878,,1956459,
VEN,1879,,1990249,
VEN,1880,,2023151,
VEN,1881,,2055124,
VEN,1882,,2086129,
VEN,1883,,2116123,
VEN,1884,,2146546,
VEN,1885,,2177402,
VEN,1886,,2208699,
VEN,1887,,2240443,
VEN,1888,,2272639,
VEN,1889,,2305445,
VEN,1890,,2338873,
VEN,1891,,2372933,
VEN,1892,,2407638,
VEN,1893,,2442998,
VEN,1894,,2478874,
VEN,1895,,2515273,
VEN,1896,,2552202,
VEN,1897,,2589670,
VEN,1898,,2627685,
VEN,1899,,2664329,
VEN,1900,,2699561,
VEN,1901,,2733334,
VEN,1902,,2765603,
VEN,1903,,2796321,
VEN,1904,,2827377,
VEN,1905,,2858773,
VEN,1906,,2890514,
VEN,1907,,2922603,
VEN,1908,,2955044,
VEN,1909,,2985778,
VEN,1910,,3014767,
VEN,1911,,3041974,
VEN,1912,,3067360,
VEN,1913,,3090886,
VEN,1914,,3114587,
VEN,1915,,3138467,
VEN,1916,,3162525,
VEN,1917,,3186762,
VEN,1918,,3207396,
VEN,1919,,3230354,
VEN,1920,,3255672,
VEN,1921,,3283389,
VEN,1922,,3313541,
VEN,1923,,3346167,
VEN,1924,,3379114,
VEN,1925,,3412385,
VEN,1926,,3445984,
VEN,1927,,3479914,
VEN,1928,,3514178,
VEN,1929,,3551599,
VEN,1930,,3592246,
VEN,1931,,3636191,
VEN,1932,,3683506,
VEN,1933,,3734264,
VEN,1934,,3785723,
VEN,1935,,3837890,
VEN,1936,,3890776,
VEN,1937,,3944391,
VEN,1938,,3998745,
VEN,1939,,4065897,
VEN,1940,,4146367,
VEN,1941,,4240690,
VEN,1942,,4349420,
VEN,1943,,4473129,
VEN,1944,,4600356,
VEN,1945,,4731202,
VEN,1946,,4865770,
VEN,1947,,5004165,
VEN,1948,,5146496,
VEN,1949,,5307595,
VEN,1950,,5488858,
VEN,1951,,5732604,
VEN,1952,,5981378,
VEN,1953,,6234772,
VEN,1954,,6492813,
VEN,1955,,6755819,
VEN,1956,,7024324,
VEN,1957,,7299445,
VEN,1958,,7581981,
VEN,1959,,7869228,
VEN,1960,,8160087,
VEN,1961,,8455921,
VEN,1962,,8756880,
VEN,1963,,9064019,
VEN,1964,,9377715,
VEN,1965,,9697793,
VEN,1966,,10024858,
VEN,1967,,10358514,
VEN,1968,,10697538,
VEN,1969,,11040279,
VEN,1970,,11387795,
VEN,1971,,11741013,
VEN,1972,,12099184,
VEN,1973,,12463539,
VEN,1974,,12835356,
VEN,1975,,13215889,
VEN,1976,,13606286,
VEN,1977,,14006819,
VEN,1978,,14416680,
VEN,1979,,14834551,
VEN,1980,,15258225,
VEN,1982,,16121876,
VEN,1983,,16562202,
VEN,1984,,17008838,
VEN,1985,,17461433,
VEN,1986,,17923542,
VEN,1988,,18871021,
VEN,1990,,19827005,
VEN,1991,,20304898,
VEN,1993,,21254525,
VEN,1994,,21725186,
VEN,1996,,22662117,
VEN,1997,,23131691,
VEN,2000,,24526707,
VEN,2007,,27649369,
VEN,2008,,28053694,
VEN,2009,,28438296,
VEN,2010,,28813101,
VEN,2011,,29185220,
VEN,2012,,29553829,
VEN,2013,,29912195,
VEN,2014,,30254080,
VEN,2015,,30573968,
VEN,2016,,30765719,
VEN,2017,,30565331,
VEN,2018,,29807591,
VEN,2019,,28938096,
VEN,2020,,28444080,
VEN,2021,,28237830,
VEN,2022,,28213015,
VEN,2023,,28300861,South America
VNM,1992,57.46466,68260336,
VNM,1997,38.14493,74226890,
VNM,2002,43.308372,78772227,
VNM,2004,30.85449,80338977,
VNM,2006,23.74107,82167901,
VNM,2008,17.551384,85175789,
VNM,2010,5.216893,87455148,
VNM,2012,3.7219102,89510355,
VNM,2014,3.413611,91679582,
VNM,2016,2.5073142,94000115,
VNM,2018,2.2435725,96237319,
VNM,2020,1.3027537,98079196,
VNM,2022,1.6033597,99680656,
VNM,-10000,,21429,
VNM,-9000,,28652,
VNM,-8000,,38323,
VNM,-7000,,51278,
VNM,-6000,,68641,
VNM,-5000,,91927,
VNM,-4000,,123178,
VNM,-3000,,165150,
VNM,-2000,,221568,
VNM,-1000,,297476,
VNM,0,,399714,
VNM,100,,430227,
VNM,200,,463068,
VNM,300,,498417,
VNM,400,,536464,
VNM,500,,577416,
VNM,600,,621493,
VNM,700,,668936,
VNM,800,,720000,
VNM,900,,760000,
VNM,1000,,800000,
VNM,1100,,1040000,
VNM,1200,,1280000,
VNM,1300,,1520000,
VNM,1400,,1760000,
VNM,1500,,2000000,
VNM,1600,,2500000,
VNM,1700,,3000000,
VNM,1710,,3295916,
VNM,1720,,3591833,
VNM,1730,,3887750,
VNM,1740,,4183666,
VNM,1750,,4479583,
VNM,1760,,4775500,
VNM,1770,,5071416,
VNM,1780,,5367333,
VNM,1790,,5663250,
VNM,1800,,4000000,
VNM,1801,,4099892,
VNM,1802,,4202278,
VNM,1803,,4307221,
VNM,1804,,4414785,
VNM,1805,,4525034,
VNM,1806,,4638038,
VNM,1807,,4753863,
VNM,1808,,4872581,
VNM,1809,,4994263,
VNM,1810,,5122099,
VNM,1811,,5250013,
VNM,1812,,5381121,
VNM,1813,,5515503,
VNM,1814,,5653241,
VNM,1815,,5794419,
VNM,1816,,5939122,
VNM,1817,,6087439,
VNM,1818,,6239460,
VNM,1819,,6358727,
VNM,1820,,6444528,
VNM,1821,,6496134,
VNM,1822,,6512797,
VNM,1823,,6493752,
VNM,1824,,6474762,
VNM,1825,,6455828,
VNM,1826,,6436949,
VNM,1827,,6418125,
VNM,1828,,6399356,
VNM,1829,,6380643,
VNM,1830,,6361984,
VNM,1831,,6343379,
VNM,1832,,6324829,
VNM,1833,,6306333,
VNM,1834,,6287891,
VNM,1835,,6269504,
VNM,1836,,6251169,
VNM,1837,,6232889,
VNM,1838,,6214662,
VNM,1839,,6196488,
VNM,1840,,6178368,
VNM,1841,,6160300,
VNM,1842,,6142286,
VNM,1843,,6124324,
VNM,1844,,6106414,
VNM,1845,,6088557,
VNM,1846,,6070752,
VNM,1847,,6052999,
VNM,1848,,6035298,
VNM,1849,,6055374,
VNM,1850,,6114191,
VNM,1851,,6212180,
VNM,1852,,6350901,
VNM,1853,,6531393,
VNM,1854,,6717014,
VNM,1855,,6907910,
VNM,1856,,7104232,
VNM,1857,,7306133,
VNM,1858,,7513772,
VNM,1859,,7727311,
VNM,1860,,7946920,
VNM,1861,,8172770,
VNM,1862,,8405038,
VNM,1863,,8643907,
VNM,1864,,8889565,
VNM,1865,,9142204,
VNM,1866,,9402023,
VNM,1867,,9669226,
VNM,1868,,9944022,
VNM,1869,,10172892,
VNM,1870,,10354379,
VNM,1871,,10486990,
VNM,1872,,10569186,
VNM,1873,,10599383,
VNM,1874,,10629666,
VNM,1875,,10660035,
VNM,1876,,10690492,
VNM,1877,,10721035,
VNM,1878,,10751665,
VNM,1879,,10782383,
VNM,1880,,10813189,
VNM,1881,,10844082,
VNM,1882,,10875064,
VNM,1883,,10906134,
VNM,1884,,10937292,
VNM,1885,,10968540,
VNM,1886,,10999877,
VNM,1887,,11031303,
VNM,1888,,11062819,
VNM,1889,,11094425,
VNM,1890,,11126121,
VNM,1891,,11157907,
VNM,1892,,11189785,
VNM,1893,,11221753,
VNM,1894,,11253812,
VNM,1895,,11285963,
VNM,1896,,11318206,
VNM,1897,,11350541,
VNM,1898,,11382968,
VNM,1899,,11530903,
VNM,1900,,11800814,
VNM,1901,,12199511,
VNM,1902,,12734169,
VNM,1903,,13412346,
VNM,1904,,14126641,
VNM,1905,,14878976,
VNM,1906,,15671378,
VNM,1907,,16505981,
VNM,1908,,17385031,
VNM,1909,,18088666,
VNM,1910,,18608564,
VNM,1911,,18935957,
VNM,1912,,19061604,
VNM,1913,,18975768,
VNM,1914,,18890318,
VNM,1915,,18805253,
VNM,1916,,18720571,
VNM,1917,,18636270,
VNM,1918,,18554037,
VNM,1919,,18472166,
VNM,1920,,18390657,
VNM,1921,,18309507,
VNM,1922,,18228716,
VNM,1923,,18148281,
VNM,1924,,18068201,
VNM,1925,,17988474,
VNM,1926,,17909099,
VNM,1927,,17830074,
VNM,1928,,17751398,
VNM,1929,,17713063,
VNM,1930,,17715169,
VNM,1931,,17757818,
VNM,1932,,17841112,
VNM,1933,,17965156,
VNM,1934,,18090063,
VNM,1935,,18215838,
VNM,1936,,18342487,
VNM,1937,,18470017,
VNM,1938,,18598434,
VNM,1939,,18812394,
VNM,1940,,19114980,
VNM,1941,,19509370,
VNM,1942,,19998840,
VNM,1943,,20586765,
VNM,1944,,21191974,
VNM,1945,,21814974,
VNM,1946,,22456290,
VNM,1947,,23116458,
VNM,1948,,23796035,
VNM,1949,,24460690,
VNM,1950,,25100732,
VNM,1951,,25600271,
VNM,1952,,26143915,
VNM,1953,,26757963,
VNM,1954,,27427907,
VNM,1955,,28166451,
VNM,1956,,28922317,
VNM,1957,,29754431,
VNM,1958,,30658455,
VNM,1959,,31585551,
VNM,1960,,32531929,
VNM,1961,,33409060,
VNM,1962,,34288562,
VNM,1963,,35249107,
VNM,1964,,36201568,
VNM,1965,,37129660,
VNM,1966,,38024835,
VNM,1967,,38895083,
VNM,1968,,39734609,
VNM,1969,,40582097,
VNM,1970,,41475227,
VNM,1971,,42449281,
VNM,1972,,43429169,
VNM,1973,,44409864,
VNM,1974,,45413538,
VNM,1975,,46482905,
VNM,1976,,47684927,
VNM,1977,,48954875,
VNM,1978,,50249551,
VNM,1979,,51378214,
VNM,1980,,52490098,
VNM,1981,,53738141,
VNM,1982,,55011292,
VNM,1983,,56337918,
VNM,1984,,57706071,
VNM,1985,,59060622,
VNM,1986,,60347044,
VNM,1987,,61584645,
VNM,1988,,62843234,
VNM,1989,,64147354,
VNM,1990,,65504551,
VNM,1991,,66891778,
VNM,1993,,69586394,
VNM,1994,,70854393,
VNM,1995,,72049945,
VNM,1996,,73156456,
VNM,1998,,75299665,
VNM,1999,,76287454,
VNM,2000,,77154016,
VNM,2001,,77969357,
VNM,2003,,79563778,
VNM,2005,,81088309,
VNM,2007,,83633374,
VNM,2009,,86460023,
VNM,2011,,88468315,
VNM,2013,,90573103,
VNM,2015,,92823254,
VNM,2017,,95176978,
VNM,2019,,97173778,
VNM,2021,,98935101,
VNM,2023,,100352189,Asia
WLF,1800,,3721,
WLF,1820,,3721,
WLF,1950,,8557,
WLF,1951,,8836,
WLF,1952,,9201,
WLF,1953,,9572,
WLF,1954,,9739,
WLF,1955,,9665,
WLF,1956,,9538,
WLF,1957,,9359,
WLF,1958,,9155,
WLF,1959,,8921,
WLF,1960,,8646,
WLF,1961,,8326,
WLF,1962,,8173,
WLF,1963,,8217,
WLF,1964,,8277,
WLF,1965,,8300,
WLF,1966,,8324,
WLF,1967,,8409,
WLF,1968,,8521,
WLF,1969,,8675,
WLF,1970,,8857,
WLF,1971,,9014,
WLF,1972,,9160,
WLF,1973,,9285,
WLF,1974,,9383,
WLF,1975,,9357,
WLF,1976,,9426,
WLF,1977,,9770,
WLF,1978,,10201,
WLF,1979,,10660,
WLF,1980,,11139,
WLF,1981,,11642,
WLF,1982,,12163,
WLF,1983,,12525,
WLF,1984,,12688,
WLF,1985,,12822,
WLF,1986,,12956,
WLF,1987,,13085,
WLF,1988,,13224,
WLF,1989,,13364,
WLF,1990,,13503,
WLF,1991,,13654,
WLF,1992,,13799,
WLF,1993,,13949,
WLF,1994,,14084,
WLF,1995,,14222,
WLF,1996,,14340,
WLF,1997,,14438,
WLF,1998,,14553,
WLF,1999,,14675,
WLF,2000,,14804,
WLF,2001,,14931,
WLF,2002,,15048,
WLF,2003,,15071,
WLF,2004,,14916,
WLF,2005,,14635,
WLF,2006,,14333,
WLF,2007,,14020,
WLF,2008,,13706,
WLF,2009,,13436,
WLF,2010,,13189,
WLF,2011,,12942,
WLF,2012,,12709,
WLF,2013,,12500,
WLF,2014,,12328,
WLF,2015,,12185,
WLF,2016,,12057,
WLF,2017,,11945,
WLF,2018,,11827,
WLF,2019,,11711,
WLF,2020,,11640,
WLF,2021,,11590,
WLF,2022,,11501,
WLF,2023,,11394,Oceania
OWID_GFR,1800,,14750000,
OWID_GFR,1820,,14750000,
OWID_GFR,1870,,23060000,
OWID_GFR,1913,,37840000,
OWID_GFR,1936,,42210000,
OWID_GFR,1950,,49980000,
OWID_GFR,1973,,61980000,
OWID_GFR,1990,,63250000,
OWID_GFR,2023,,,Europe
ESH,100,,1,
ESH,200,,1,
ESH,300,,2,
ESH,400,,3,
ESH,500,,5,
ESH,600,,8,
ESH,700,,12,
ESH,800,,18,
ESH,900,,28,
ESH,1000,,42,
ESH,1100,,63,
ESH,1200,,94,
ESH,1300,,142,
ESH,1400,,213,
ESH,1500,,319,
ESH,1600,,479,
ESH,1700,,718,
ESH,1710,,721,
ESH,1720,,723,
ESH,1730,,726,
ESH,1740,,728,
ESH,1750,,731,
ESH,1760,,733,
ESH,1770,,735,
ESH,1780,,738,
ESH,1790,,740,
ESH,1800,,743,
ESH,1810,,745,
ESH,1820,,752,
ESH,1830,,758,
ESH,1840,,764,
ESH,1850,,771,
ESH,1860,,777,
ESH,1870,,793,
ESH,1880,,809,
ESH,1890,,826,
ESH,1900,,843,
ESH,1910,,860,
ESH,1920,,1720,
ESH,1930,,3441,
ESH,1940,,6883,
ESH,1950,,12981,
ESH,1951,,14226,
ESH,1952,,15559,
ESH,1953,,16990,
ESH,1954,,18553,
ESH,1955,,20230,
ESH,1956,,22024,
ESH,1957,,23920,
ESH,1958,,25937,
ESH,1959,,28084,
ESH,1960,,30344,
ESH,1961,,32743,
ESH,1962,,35270,
ESH,1963,,37914,
ESH,1964,,40679,
ESH,1965,,43550,
ESH,1966,,46543,
ESH,1967,,50647,
ESH,1968,,56002,
ESH,1969,,61663,
ESH,1970,,71745,
ESH,1971,,78738,
ESH,1972,,78269,
ESH,1973,,77665,
ESH,1974,,76496,
ESH,1975,,66911,
ESH,1976,,64509,
ESH,1977,,77407,
ESH,1978,,90904,
ESH,1979,,104999,
ESH,1980,,117389,
ESH,1981,,126906,
ESH,1982,,134496,
ESH,1983,,140600,
ESH,1984,,146165,
ESH,1985,,151772,
ESH,1986,,157376,
ESH,1987,,162892,
ESH,1988,,168420,
ESH,1989,,173937,
ESH,1990,,179553,
ESH,1991,,185312,
ESH,1992,,190948,
ESH,1993,,196484,
ESH,1994,,201927,
ESH,1995,,209941,
ESH,1996,,221402,
ESH,1997,,233786,
ESH,1998,,246315,
ESH,1999,,258979,
ESH,2000,,271946,
ESH,2001,,285197,
ESH,2002,,298468,
ESH,2003,,311791,
ESH,2004,,325197,
ESH,2005,,338704,
ESH,2006,,352658,
ESH,2007,,366874,
ESH,2008,,380834,
ESH,2009,,394959,
ESH,2010,,409722,
ESH,2011,,425093,
ESH,2012,,441033,
ESH,2013,,457436,
ESH,2014,,472591,
ESH,2015,,486232,
ESH,2016,,499658,
ESH,2017,,512851,
ESH,2018,,525790,
ESH,2019,,538450,
ESH,2020,,549374,
ESH,2021,,558625,
ESH,2022,,568746,
ESH,2023,,579734,Africa
,1990,61.406223,,
,1991,62.69549,,
,1992,63.651985,,
,1993,64.14326,,
,1994,64.47169,,
,1995,64.73361,,
,1996,64.38186,,
,1997,63.526268,,
,1998,62.68622,,
,1999,62.153305,,
,2000,61.546944,,
,2001,60.025932,,
,2002,57.77425,,
,2003,56.605476,,
,2004,54.51274,,
,2005,53.454823,,
,2006,52.393105,,
,2007,51.50152,,
,2008,49.643795,,
,2009,48.710026,,
,2010,46.36406,,
,2011,45.16635,,
,2012,43.57142,,
,2013,42.09677,,
,2014,40.94879,,
,2015,40.189064,,
,2016,38.91922,,
,2017,37.013298,,
,2018,35.216248,,
,2019,33.90092,,
,2020,36.20237,,
,2021,36.43082,,
,2022,36.452263,,
,2023,36.57816,,
,2024,35.73638,,
,2025,34.97248,,
OWID_WRL,1990,43.388023,5327803106,
OWID_WRL,1991,43.08289,5418735886,
OWID_WRL,1992,42.433163,5505989815,
OWID_WRL,1993,41.93418,5591544802,
OWID_WRL,1994,40.57449,5675551258,
OWID_WRL,1995,39.21483,5758878977,
OWID_WRL,1996,37.943718,5842055730,
OWID_WRL,1997,37.58953,5924787819,
OWID_WRL,1998,37.852707,6007066691,
OWID_WRL,1999,37.306698,6089006328,
OWID_WRL,2000,36.259186,6171702992,
OWID_WRL,2001,35.31036,6254936464,
OWID_WRL,2002,33.80712,6337730343,
OWID_WRL,2003,32.229572,6420361633,
OWID_WRL,2004,30.324295,6503377774,
OWID_WRL,2005,28.369513,6586970132,
OWID_WRL,2006,26.983028,6671452019,
OWID_WRL,2007,25.313198,6757308776,
OWID_WRL,2008,24.132984,6844457659,
OWID_WRL,2009,23.04694,6932766416,
OWID_WRL,2010,20.982952,7021732143,
OWID_WRL,2011,19.185453,7110923773,
OWID_WRL,2012,17.897312,7201202478,
OWID_WRL,2013,15.551214,7291793585,
OWID_WRL,2014,14.567658,7381616239,
OWID_WRL,2015,13.437223,7470491876,
OWID_WRL,2016,12.59719,7558554527,
OWID_WRL,2017,11.854417,7645617952,
OWID_WRL,2018,11.175927,7729902779,
OWID_WRL,2019,10.796557,7811293699,
OWID_WRL,2020,11.398537,7887001289,
OWID_WRL,2021,11.240253,7954448387,
OWID_WRL,2022,10.802793,8021407196,
OWID_WRL,2023,10.520797,8091734933,
OWID_WRL,2024,10.3072815,,
OWID_WRL,2025,10.119776,,
OWID_WRL,-10000,,4501152,
OWID_WRL,-9000,,5687125,
OWID_WRL,-8000,,7314623,
OWID_WRL,-7000,,9651703,
OWID_WRL,-6000,,13278309,
OWID_WRL,-5000,,19155698,
OWID_WRL,-4000,,28859174,
OWID_WRL,-3000,,44577880,
OWID_WRL,-2000,,72685064,
OWID_WRL,-1000,,110530464,
OWID_WRL,0,,232268832,
OWID_WRL,100,,237052192,
OWID_WRL,200,,240762160,
OWID_WRL,300,,227702848,
OWID_WRL,400,,241697008,
OWID_WRL,500,,253395808,
OWID_WRL,600,,271638944,
OWID_WRL,700,,278346080,
OWID_WRL,800,,285870176,
OWID_WRL,900,,311142688,
OWID_WRL,1000,,323462624,
OWID_WRL,1100,,397889888,
OWID_WRL,1200,,444653984,
OWID_WRL,1300,,456248096,
OWID_WRL,1400,,442309216,
OWID_WRL,1500,,503051104,
OWID_WRL,1600,,516147616,
OWID_WRL,1700,,595456896,
OWID_WRL,1710,,617975872,
OWID_WRL,1720,,648184768,
OWID_WRL,1730,,670899968,
OWID_WRL,1740,,702227776,
OWID_WRL,1750,,753279296,
OWID_WRL,1760,,788254976,
OWID_WRL,1770,,827951488,
OWID_WRL,1780,,900945152,
OWID_WRL,1790,,942261696,
OWID_WRL,1800,,983104755,
OWID_WRL,1801,,986464967,
OWID_WRL,1802,,989864750,
OWID_WRL,1803,,993304404,
OWID_WRL,1804,,996784263,
OWID_WRL,1805,,1000304675,
OWID_WRL,1806,,1003866016,
OWID_WRL,1807,,1007468698,
OWID_WRL,1808,,1011113144,
OWID_WRL,1809,,1014799822,
OWID_WRL,1810,,1020150076,
OWID_WRL,1811,,1025557675,
OWID_WRL,1812,,1031616616,
OWID_WRL,1813,,1038342722,
OWID_WRL,1814,,1045238421,
OWID_WRL,1815,,1052307852,
OWID_WRL,1816,,1059555372,
OWID_WRL,1817,,1066985519,
OWID_WRL,1818,,1074603043,
OWID_WRL,1819,,1082114553,
OWID_WRL,1820,,1089507052,
OWID_WRL,1821,,1096534977,
OWID_WRL,1822,,1103392066,
OWID_WRL,1823,,1110594705,
OWID_WRL,1824,,1117897019,
OWID_WRL,1825,,1125304048,
OWID_WRL,1826,,1132861806,
OWID_WRL,1827,,1140524282,
OWID_WRL,1828,,1148292956,
OWID_WRL,1829,,1155618460,
OWID_WRL,1830,,1162497339,
OWID_WRL,1831,,1168886301,
OWID_WRL,1832,,1174792985,
OWID_WRL,1833,,1180213555,
OWID_WRL,1834,,1185694036,
OWID_WRL,1835,,1191237685,
OWID_WRL,1836,,1196838401,
OWID_WRL,1837,,1202503348,
OWID_WRL,1838,,1208233715,
OWID_WRL,1839,,1213934891,
OWID_WRL,1840,,1219617217,
OWID_WRL,1841,,1225283810,
OWID_WRL,1842,,1230929323,
OWID_WRL,1843,,1236555463,
OWID_WRL,1844,,1242258939,
OWID_WRL,1845,,1248042343,
OWID_WRL,1846,,1253907423,
OWID_WRL,1847,,1259855932,
OWID_WRL,1848,,1265889730,
OWID_WRL,1849,,1271136843,
OWID_WRL,1850,,1275602897,
OWID_WRL,1851,,1278768180,
OWID_WRL,1852,,1281158448,
OWID_WRL,1853,,1282781891,
OWID_WRL,1854,,1284514999,
OWID_WRL,1855,,1286359120,
OWID_WRL,1856,,1288315736,
OWID_WRL,1857,,1290386388,
OWID_WRL,1858,,1292572700,
OWID_WRL,1859,,1295121860,
OWID_WRL,1860,,1298027373,
OWID_WRL,1861,,1301279942,
OWID_WRL,1862,,1304883100,
OWID_WRL,1863,,1308825538,
OWID_WRL,1864,,1312850777,
OWID_WRL,1865,,1316952210,
OWID_WRL,1866,,1321129252,
OWID_WRL,1867,,1325389634,
OWID_WRL,1868,,1329732282,
OWID_WRL,1869,,1334654211,
OWID_WRL,1870,,1340168478,
OWID_WRL,1871,,1346202715,
OWID_WRL,1872,,1352896118,
OWID_WRL,1873,,1360163018,
OWID_WRL,1874,,1367501771,
OWID_WRL,1875,,1374940414,
OWID_WRL,1876,,1382459121,
OWID_WRL,1877,,1390028839,
OWID_WRL,1878,,1397666358,
OWID_WRL,1879,,1405838237,
OWID_WRL,1880,,1414583216,
OWID_WRL,1881,,1423919001,
OWID_WRL,1882,,1433850986,
OWID_WRL,1883,,1444371648,
OWID_WRL,1884,,1455021634,
OWID_WRL,1885,,1465857041,
OWID_WRL,1886,,1476798447,
OWID_WRL,1887,,1487893376,
OWID_WRL,1888,,1499115427,
OWID_WRL,1889,,1510109709,
OWID_WRL,1890,,1520891633,
OWID_WRL,1891,,1531425085,
OWID_WRL,1892,,1541712153,
OWID_WRL,1893,,1551756342,
OWID_WRL,1894,,1561938512,
OWID_WRL,1895,,1572272041,
OWID_WRL,1896,,1582693744,
OWID_WRL,1897,,1593261169,
OWID_WRL,1898,,1603953574,
OWID_WRL,1899,,1615300901,
OWID_WRL,1900,,1627273655,
OWID_WRL,1901,,1639887187,
OWID_WRL,1902,,1653151632,
OWID_WRL,1903,,1667064512,
OWID_WRL,1904,,1681154888,
OWID_WRL,1905,,1695427510,
OWID_WRL,1906,,1709887300,
OWID_WRL,1907,,1724558347,
OWID_WRL,1908,,1739441480,
OWID_WRL,1909,,1753729257,
OWID_WRL,1910,,1767417985,
OWID_WRL,1911,,1780422213,
OWID_WRL,1912,,1792912374,
OWID_WRL,1913,,1804803374,
OWID_WRL,1914,,1816884694,
OWID_WRL,1915,,1829102909,
OWID_WRL,1916,,1841395693,
OWID_WRL,1917,,1853777065,
OWID_WRL,1918,,1866778878,
OWID_WRL,1919,,1880624916,
OWID_WRL,1920,,1895426673,
OWID_WRL,1921,,1910916276,
OWID_WRL,1922,,1927207651,
OWID_WRL,1923,,1944216846,
OWID_WRL,1924,,1961489200,
OWID_WRL,1925,,1979027667,
OWID_WRL,1926,,1996813608,
OWID_WRL,1927,,2014848732,
OWID_WRL,1928,,2033160306,
OWID_WRL,1929,,2052125441,
OWID_WRL,1930,,2071786711,
OWID_WRL,1931,,2092158599,
OWID_WRL,1932,,2113215566,
OWID_WRL,1933,,2134919626,
OWID_WRL,1934,,2156892673,
OWID_WRL,1935,,2179140887,
OWID_WRL,1936,,2201762907,
OWID_WRL,1937,,2224730578,
OWID_WRL,1938,,2248127325,
OWID_WRL,1939,,2270675197,
OWID_WRL,1940,,2291979566,
OWID_WRL,1941,,2312098978,
OWID_WRL,1942,,2331135363,
OWID_WRL,1943,,2349014611,
